query_id,query_text,is_prof_video,domain_label,content_type,decision,data_source
imdb_pos_662,фильм Похитители велосипедов,true,prof_video,film,auto_accept,synthetic
imdb_pos_2484,Мост в Терабитию смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_923,Повелитель 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_gen_479,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_53,Дикки Робертс: Звездный ребенок смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1742,Страшилы онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1378,Такси отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_430,фильм Мотылёк,true,prof_video,film,auto_accept,synthetic
imdb_pos_1693,скачать The Company of Wolves 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1434,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_neg_1225,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_142,скачать Bharat Ane Nenu 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_680,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_111,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_1116,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_522,как починить кран,false,non_video,,non_video,synthetic
imdb_neg_507,актеры фильма Вражда,false,non_video,,non_video,synthetic
imdb_pos_1307,The Last Seduction смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_374,скачать Sightseers 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_1125,Тигр жив отзывы критиков,false,non_video,,non_video,synthetic
imdb_neg_1224,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_2451,фильм Mon oncle,true,prof_video,film,auto_accept,synthetic
imdb_neg_1028,саундтрек из Андромеда,false,non_video,,non_video,synthetic
imdb_gen_130,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_417,скачать Phantasm 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2745,Как поймать монстра смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_357,скачать Run All Night 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1745,скачать 127 часов 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_325,актеры фильма Ферри,false,non_video,,non_video,synthetic
imdb_pos_785,The Mechanic онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1078,"Не грози южному централу, попивая сок у себя в квартале бесплатно",true,prof_video,film,auto_accept,synthetic
imdb_pos_30,скачать О сухой траве 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_1010,фильм Обезьяны,true,prof_video,film,auto_accept,synthetic
imdb_gen_424,лучшие фильмы 1996 года,true,prof_video,generic,generic_video,synthetic
imdb_neg_249,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_gen_262,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_neg_47,Сайнфелд отзывы критиков,false,non_video,,non_video,synthetic
imdb_gen_311,лучшие фильмы 2002 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_2204,фильм Секретный агент,true,prof_video,film,auto_accept,synthetic
imdb_pos_1809,Локи все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_782,рецензия Assault on Precinct 13,false,non_video,,non_video,synthetic
imdb_pos_2996,The Black Hole смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_815,скачать Бадшах 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2524,фильм Beverly Hills Cop: Axel F,true,prof_video,film,auto_accept,synthetic
imdb_pos_1494,скачать Troll 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2308,Диана Наяд онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_gen_89,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_gen_357,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_neg_1128,актеры фильма 777 Чарли,false,non_video,,non_video,synthetic
imdb_gen_387,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_1935,сериал Город хищниц,true,prof_video,series,auto_accept,synthetic
imdb_pos_1220,Зеркала онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_764,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_861,Бездна смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1211,Крикуны смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_930,фильм Искатели могил,true,prof_video,film,auto_accept,synthetic
imdb_pos_1026,Grizzly Man онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1999,скачать Rocky Balboa 2024,true,prof_video,film,auto_accept,synthetic
imdb_gen_454,лучшие фильмы 2004 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_1605,Прототип смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2961,Санта Клаус 2 онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_915,Cellular смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2152,Где мы потерялись бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2629,Игра в прятки онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1506,Невезучие онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_124,купить билет на Возвращение в Голубую лагуну,false,non_video,,non_video,synthetic
imdb_neg_482,актеры фильма Концерт,false,non_video,,non_video,synthetic
imdb_neg_1414,купить билет на Отряд «Америка»: Всемирная полиция,false,non_video,,non_video,synthetic
imdb_pos_658,Король Талсы все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_neg_1096,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_1987,Анаконда 2: Охота за проклятой орхидеей бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2578,сериал Робоцып,true,prof_video,series,auto_accept,synthetic
imdb_neg_293,купить билет на Три мушкетера,false,non_video,,non_video,synthetic
imdb_neg_1121,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_neg_652,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_1661,Аквамен бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_8,Тетрадь смерти отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_1199,День сурка бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1751,Need for Speed: Жажда скорости смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_2813,Criminal Justice 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_2522,фильм Харлей Дэвидсон и ковбой Мальборо,true,prof_video,film,auto_accept,synthetic
imdb_pos_1857,Открой глаза бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2424,Доктор Фостер все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_403,Красотка смотреть,true,prof_video,film,auto_accept,synthetic
imdb_gen_365,лучшие фильмы 2008 года,true,prof_video,generic,generic_video,synthetic
imdb_pos_1542,Красотки в Кливленде все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_2880,фильм Za Rasuto Naruto za Mûbî,true,prof_video,film,auto_accept,synthetic
imdb_gen_34,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_1695,скачать Экстрасенсы 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2216,фильм Рептилии,true,prof_video,film,auto_accept,synthetic
imdb_pos_6,скачать 2 штaта 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_217,фильм Пассажиры,true,prof_video,film,auto_accept,synthetic
imdb_pos_448,фильм Спайдервик: Хроники,true,prof_video,film,auto_accept,synthetic
imdb_pos_599,Riget все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_2775,Робокоп 3 бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2239,Максимальный риск онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2094,скачать Битва за Алжир 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_667,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_1730,фильм Invincible: Atom Eve,true,prof_video,film,auto_accept,synthetic
imdb_neg_488,как починить кран,false,non_video,,non_video,synthetic
imdb_gen_452,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_491,фильм Бангалорские дни,true,prof_video,film,auto_accept,synthetic
imdb_neg_441,Железное лёгкое отзывы критиков,false,non_video,,non_video,synthetic
